latitude,longitude,no2,lat1,lat2,lat3,lat4,lon1,lon2,lon3,lon4
50.89655,18.663412,3.549809e-05,50.860542,50.885956,50.932484,50.90705,18.642447,18.715538,18.684277,18.611126
50.92183,18.736294,3.2296863e-05,50.885956,50.911083,50.95763,50.932484,18.715538,18.788153,18.756948,18.684277
50.946827,18.808702,3.0163459e-05,50.911083,50.935936,50.982502,50.95763,18.788153,18.8603,18.829153,18.756948
50.97155,18.880646,5.3345706e-05,50.935936,50.960514,51.0071,50.982502,18.8603,18.931986,18.900898,18.829153
50.996006,18.952135,2.810821e-05,50.960514,50.984825,51.03143,51.0071,18.931986,19.003223,18.97219,18.900898
51.02019,19.023178,2.9719187e-05,50.984825,51.008873,51.055492,51.03143,19.003223,19.074017,19.043041,18.97219
51.04412,19.093782,3.0403278e-05,51.008873,51.03266,51.0793,51.055492,19.074017,19.144375,19.113457,19.043041
51.06779,19.163956,5.4611814e-05,51.03266,51.0562,51.102856,51.0793,19.144375,19.21431,19.183447,19.113457
51.09121,19.233707,5.778189e-05,51.0562,51.079487,51.12616,51.102856,19.21431,19.283825,19.25302,19.183447
51.114384,19.303045,5.6602617e-05,51.079487,51.102528,51.14922,51.12616,19.283825,19.35293,19.322182,19.25302
51.137314,19.371975,6.798337e-05,51.102528,51.12533,51.17204,51.14922,19.35293,19.42163,19.39094,19.322182
51.160004,19.440508,0.00018258365,51.12533,51.147896,51.194622,51.17204,19.42163,19.489939,19.459303,19.39094
51.182465,19.508648,0.00016432183,51.147896,51.17023,51.216972,51.194622,19.489939,19.557858,19.527277,19.459303
51.204693,19.576403,0.0001163495,51.17023,51.19234,51.239098,51.216972,19.557858,19.625395,19.594872,19.527277
51.226696,19.64378,6.995114e-05,51.19234,51.214222,51.260998,51.239098,19.625395,19.69256,19.66209,19.594872
51.248478,19.710789,6.479627e-05,51.214222,51.235886,51.282677,51.260998,19.69256,19.759356,19.728943,19.66209
51.270042,19.777431,6.6145534e-05,51.235886,51.257336,51.304142,51.282677,19.759356,19.825792,19.795435,19.728943
51.29139,19.84372,3.4055938e-05,51.257336,51.27857,51.325394,51.304142,19.825792,19.891876,19.861574,19.795435
51.31253,19.909655,2.6364765e-05,51.27857,51.299595,51.346436,51.325394,19.891876,19.957611,19.927364,19.861574
51.33346,19.975246,4.99083e-05,51.299595,51.32042,51.36727,51.346436,19.957611,20.023006,19.992815,19.927364
51.35419,20.0405,5.8846243e-05,51.32042,51.341038,51.38791,51.36727,20.023006,20.088066,20.057928,19.992815
51.374718,20.105423,5.1636263e-05,51.341038,51.36146,51.408344,51.38791,20.088066,20.152796,20.122715,20.057928
51.39505,20.170017,5.2232073e-05,51.36146,51.381687,51.42859,51.408344,20.152796,20.217205,20.187178,20.122715
51.415188,20.234295,5.988391e-05,51.381687,51.401722,51.44864,51.42859,20.217205,20.281296,20.251324,20.187178
51.435135,20.298256,5.1700063e-05,51.401722,51.42157,51.4685,51.44864,20.281296,20.345076,20.315159,20.251324
51.454895,20.36191,4.9291848e-05,51.42157,51.44123,51.488174,51.4685,20.345076,20.40855,20.378687,20.315159
51.474472,20.42526,4.810913e-05,51.44123,51.46071,51.507668,51.488174,20.40855,20.471724,20.441916,20.378687
50.812138,18.25998,1.3475246e-05,50.775433,50.80237,50.848778,50.821823,18.23788,18.313562,18.281963,18.206223
50.83893,18.335424,2.7471164e-05,50.80237,50.82899,50.875423,50.848778,18.313562,18.388718,18.357178,18.281963
50.865406,18.41035,2.992231e-05,50.82899,50.85531,50.90176,50.875423,18.388718,18.463358,18.431875,18.357178
50.891582,18.484766,2.914415e-05,50.85531,50.881325,50.927795,50.90176,18.463358,18.53749,18.506067,18.431875
50.91746,18.558678,3.2254135e-05,50.881325,50.907047,50.953537,50.927795,18.53749,18.611128,18.579763,18.506067
50.943047,18.6321,2.7826738e-05,50.907047,50.93248,50.97899,50.953537,18.611128,18.684278,18.652971,18.579763
50.96835,18.705038,3.3245797e-05,50.93248,50.95763,51.004158,50.97899,18.684278,18.75695,18.7257,18.652971
50.993366,18.777504,3.5398614e-05,50.95763,50.982502,51.029045,51.004158,18.75695,18.829155,18.797962,18.7257
51.01811,18.849506,4.3440174e-05,50.982502,51.0071,51.05366,51.029045,18.829155,18.900898,18.869764,18.797962
51.04258,18.921053,5.486645e-05,51.0071,51.031425,51.078007,51.05366,18.900898,18.97219,18.941114,18.869764
51.066784,18.992151,5.3180713e-05,51.031425,51.055492,51.102093,51.078007,18.97219,19.043043,19.012022,18.941114
51.09073,19.062813,3.4042027e-05,51.055492,51.0793,51.125916,51.102093,19.043043,19.113459,19.082495,19.012022
51.114418,19.133043,2.8201997e-05,51.0793,51.10285,51.149487,51.125916,19.113459,19.183449,19.152542,19.082495
51.137856,19.202852,5.2782165e-05,51.10285,51.126156,51.17281,51.149487,19.183449,19.253021,19.22217,19.152542
51.161045,19.272245,3.6867714e-05,51.126156,51.149216,51.19589,51.17281,19.253021,19.322182,19.29139,19.22217
51.183994,19.341232,9.216507e-05,51.149216,51.172035,51.218723,51.19589,19.322182,19.390942,19.360203,19.29139
51.206703,19.40982,0.00017707562,51.172035,51.19462,51.241325,51.218723,19.390942,19.459303,19.428623,19.360203
51.22918,19.478018,0.00013906986,51.19462,51.216972,51.26369,51.241325,19.459303,19.527279,19.496655,19.428623
51.251423,19.54583,7.055198e-05,51.216972,51.239094,51.28583,51.26369,19.527279,19.594873,19.564304,19.496655
51.273445,19.613262,6.598717e-05,51.239094,51.260994,51.30775,51.28583,19.594873,19.662092,19.631578,19.564304
51.295242,19.680326,2.6410848e-05,51.260994,51.282677,51.329445,51.30775,19.662092,19.728945,19.698488,19.631578
51.316822,19.747026,2.5051115e-05,51.282677,51.30414,51.350925,51.329445,19.728945,19.795437,19.765036,19.698488
51.33819,19.813368,6.875074e-05,51.30414,51.32539,51.372192,51.350925,19.795437,19.861576,19.831228,19.765036
51.35934,19.879358,5.662609e-05,51.32539,51.34643,51.393253,51.372192,19.861576,19.927366,19.897076,19.831228
51.38029,19.945005,2.7212302e-05,51.34643,51.36727,51.414104,51.393253,19.927366,19.992815,19.96258,19.897076
